return_id,product_id,claim_id,claim_date,claim_qty,status
R02092,P0147,C02092,2025-02-14,5,Approved
R02093,P0395,C02093,2025-04-07,3,Submitted
R02094,P0333,C02094,2025-03-15,1,Submitted
R02095,P0127,C02095,2025-02-17,3,Submitted
R02096,P0046,C02096,2025-02-07,5,Submitted
R02097,P0045,C02097,2025-04-14,5,Rejected
R02098,P0001,C02098,2025-02-13,2,Submitted
R02099,P0168,C02099,2025-03-10,5,Submitted
R02100,P0108,C02100,2025-02-12,2,Approved
R02101,P0019,C02101,2025-04-15,1,Rejected
R02102,P0332,C02102,2025-04-30,4,Approved
R02103,P0072,C02103,2025-04-09,5,Submitted
R02104,P0456,C02104,2025-03-28,8,Submitted
R02105,P0445,C02105,2025-03-25,8,Submitted
R02106,P0109,C02106,2025-03-04,5,Submitted
R02107,P0268,C02107,2025-03-17,8,Rejected
R02108,P0445,C02108,2025-03-17,8,Submitted
R02109,P0240,C02109,2025-04-18,9,Submitted
R02110,P0417,C02110,2025-04-08,3,Approved
R02111,P0301,C02111,2025-02-25,4,Approved
R02112,P0090,C02112,2025-04-11,8,Submitted
R02113,P0103,C02113,2025-03-10,7,Submitted
R02114,P0476,C02114,2025-04-13,5,Submitted
R02115,P0250,C02115,2025-04-29,0,Submitted
R02116,P0453,C02116,2025-03-14,6,Submitted
R02117,P0008,C02117,2025-03-21,5,Submitted
R02118,P0153,C02118,2025-02-11,3,Submitted
R02119,P0347,C02119,2025-02-24,5,Submitted
R02120,P0174,C02120,2025-03-03,4,Submitted
R02121,P0343,C02121,2025-04-15,9,Rejected
R02122,P0158,C02122,2025-04-16,4,Submitted
R02123,P0493,C02123,2025-03-26,6,Approved
R02124,P0431,C02124,2025-04-16,1,Submitted
R02125,P0215,C02125,2025-03-26,7,Approved
R02126,P0177,C02126,2025-03-12,10,Submitted
R02127,P0175,C02127,2025-02-20,3,Submitted
R02128,P0340,C02128,2025-02-18,7,Approved
R02129,P0338,C02129,2025-04-08,6,Approved
R02130,P0146,C02130,2025-03-24,1,Rejected
R02131,P0450,C02131,2025-05-05,7,Approved
R02132,P0324,C02132,2025-03-10,4,Submitted
R02133,P0478,C02133,2025-03-14,8,Submitted
R02134,P0161,C02134,2025-03-14,7,Submitted
R02135,P0127,C02135,2025-02-21,3,Submitted
R02136,P0420,C02136,2025-03-12,5,Approved
R02137,P0082,C02137,2025-03-21,8,Submitted
R02138,P0485,C02138,2025-02-22,4,Rejected
R02139,P0147,C02139,2025-04-06,7,Submitted
R02140,P0239,C02140,2025-04-21,2,Submitted
R02141,P0412,C02141,2025-05-02,7,Submitted
R02142,P0424,C02142,2025-04-03,4,Submitted
R02143,P0084,C02143,2025-04-06,6,Approved
R02144,P0113,C02144,2025-03-11,0,Rejected
R02145,P0225,C02145,2025-03-03,2,Submitted
R02146,P0332,C02146,2025-02-14,3,Approved
R02147,P0378,C02147,2025-03-15,8,Approved
R02148,P0243,C02148,2025-02-16,6,Rejected
R02149,P0143,C02149,2025-03-14,9,Submitted
R02150,P0041,C02150,2025-03-30,2,Submitted
R02151,P0423,C02151,2025-03-29,4,Submitted
R02152,P0258,C02152,2025-03-14,1,Submitted
R02153,P0447,C02153,2025-03-18,4,Submitted
R02154,P0285,C02154,2025-03-29,1,Submitted
R02155,P0105,C02155,2025-05-01,8,Approved
R02156,P0202,C02156,2025-05-02,3,Submitted
R02157,P0450,C02157,2025-02-24,8,Approved
R02158,P0307,C02158,2025-02-17,2,Approved
R02159,P0331,C02159,2025-03-06,3,Approved
R02160,P0461,C02160,2025-02-27,4,Submitted
R02161,P0266,C02161,2025-04-22,7,Submitted
R02162,P0398,C02162,2025-04-05,8,Submitted
R02163,P0210,C02163,2025-04-28,10,Submitted
R02164,P0051,C02164,2025-04-29,4,Approved
R02165,P0118,C02165,2025-03-19,7,Submitted
R02166,P0201,C02166,2025-02-24,6,Submitted
R02167,P0377,C02167,2025-03-16,6,Submitted
R02168,P0039,C02168,2025-04-02,6,Submitted
R02169,P0028,C02169,2025-04-10,5,Rejected
R02170,P0259,C02170,2025-03-17,9,Rejected
R02171,P0084,C02171,2025-03-23,6,Submitted
R02172,P0454,C02172,2025-04-10,6,Submitted
R02173,P0155,C02173,2025-03-15,3,Rejected
R02174,P0117,C02174,2025-02-20,2,Rejected
R02175,P0002,C02175,2025-03-30,5,Approved
R02176,P0093,C02176,2025-04-20,9,Submitted
R02177,P0166,C02177,2025-02-23,5,Submitted
R02178,P0387,C02178,2025-02-07,2,Submitted
R02179,P0400,C02179,2025-02-24,8,Approved
R02180,P0350,C02180,2025-02-28,1,Approved
R02181,P0296,C02181,2025-04-18,3,Submitted
R02182,P0258,C02182,2025-03-30,4,Submitted
R02183,P0081,C02183,2025-04-15,1,Approved
R02184,P0425,C02184,2025-03-22,5,Approved
R02185,P0268,C02185,2025-03-26,4,Approved
R02186,P0419,C02186,2025-04-02,10,Approved
R02187,P0235,C02187,2025-03-04,9,Submitted
R02188,P0321,C02188,2025-03-31,3,Submitted
R02189,P0311,C02189,2025-05-02,6,Approved
R02190,P0301,C02190,2025-03-24,7,Approved
R02191,P0463,C02191,2025-04-15,8,Submitted
R02192,P0474,C02192,2025-04-13,3,Submitted
R02193,P0357,C02193,2025-03-13,6,Approved
R02194,P0213,C02194,2025-02-22,6,Submitted
R02195,P0062,C02195,2025-03-19,9,Submitted
R02196,P0049,C02196,2025-04-15,1,Approved
R02197,P0127,C02197,2025-04-10,8,Approved
R02198,P0223,C02198,2025-02-26,2,Approved
R02199,P0409,C02199,2025-04-24,5,Submitted
R02200,P0279,C02200,2025-02-06,6,Submitted
R02201,P0408,C02201,2025-02-28,8,Submitted
R02202,P0294,C02202,2025-04-27,7,Approved
R02203,P0284,C02203,2025-02-17,4,Approved
R02204,P0277,C02204,2025-04-26,2,Submitted
R02205,P0438,C02205,2025-02-20,6,Submitted
R02206,P0107,C02206,2025-04-24,7,Submitted
R02207,P0146,C02207,2025-02-26,8,Submitted
R02208,P0420,C02208,2025-04-15,5,Submitted
R02209,P0099,C02209,2025-04-12,1,Approved
R02210,P0429,C02210,2025-04-29,9,Approved
R02211,P0375,C02211,2025-03-30,5,Approved
R02212,P0073,C02212,2025-03-19,1,Approved
R02213,P0437,C02213,2025-03-29,2,Submitted
R02214,P0486,C02214,2025-04-18,6,Rejected
R02215,P0122,C02215,2025-04-17,1,Submitted
R02216,P0030,C02216,2025-04-21,4,Submitted
R02217,P0188,C02217,2025-03-27,4,Submitted
R02218,P0364,C02218,2025-03-30,2,Submitted
R02219,P0354,C02219,2025-03-31,1,Submitted
R02220,P0288,C02220,2025-02-26,1,Submitted
R02221,P0451,C02221,2025-05-02,7,Submitted
R02222,P0195,C02222,2025-02-28,4,Approved
R02223,P0156,C02223,2025-03-29,1,Submitted
R02224,P0172,C02224,2025-05-06,9,Submitted
R02225,P0335,C02225,2025-03-28,4,Rejected
R02226,P0041,C02226,2025-04-30,6,Approved
R02227,P0063,C02227,2025-04-24,3,Submitted
R02228,P0023,C02228,2025-02-17,5,Submitted
R02229,P0360,C02229,2025-04-12,6,Approved
R02230,P0075,C02230,2025-03-14,6,Submitted
R02231,P0048,C02231,2025-02-13,1,Submitted
R02232,P0160,C02232,2025-03-05,2,Submitted
R02233,P0313,C02233,2025-04-03,3,Approved
R02234,P0118,C02234,2025-04-10,3,Submitted
R02235,P0100,C02235,2025-02-17,4,Submitted
R02236,P0380,C02236,2025-02-23,0,Submitted
R02237,P0417,C02237,2025-03-04,1,Approved
R02238,P0408,C02238,2025-03-01,6,Approved
R02239,P0167,C02239,2025-04-27,4,Approved
R02240,P0290,C02240,2025-03-13,3,Submitted
R02241,P0440,C02241,2025-02-15,1,Rejected
R02242,P0156,C02242,2025-03-31,4,Submitted
R02243,P0421,C02243,2025-04-02,4,Submitted
R02244,P0007,C02244,2025-03-10,9,Rejected
R02245,P0196,C02245,2025-02-14,2,Rejected
R02246,P0421,C02246,2025-04-14,2,Approved
R02247,P0056,C02247,2025-04-17,4,Rejected
R02248,P0321,C02248,2025-03-18,1,Submitted
R02249,P0193,C02249,2025-04-11,6,Submitted
R02250,P0047,C02250,2025-04-09,8,Submitted
R02251,P0148,C02251,2025-04-30,4,Submitted
R02252,P0275,C02252,2025-03-23,3,Approved
R02253,P0157,C02253,2025-03-20,2,Submitted
R02254,P0202,C02254,2025-03-29,10,Approved
R02255,P0444,C02255,2025-04-28,4,Submitted
R02256,P0402,C02256,2025-04-24,9,Submitted
R02257,P0476,C02257,2025-02-16,5,Submitted
R02258,P0419,C02258,2025-05-08,2,Rejected
R02259,P0427,C02259,2025-04-02,4,Approved
R02260,P0495,C02260,2025-04-06,5,Approved
R02261,P0479,C02261,2025-04-21,9,Approved
R02262,P0475,C02262,2025-04-21,6,Approved
R02263,P0126,C02263,2025-03-17,5,Rejected
R02264,P0395,C02264,2025-05-09,5,Submitted
R02265,P0305,C02265,2025-04-21,7,Submitted
R02266,P0369,C02266,2025-03-25,2,Submitted
R02267,P0294,C02267,2025-03-09,4,Rejected
R02268,P0064,C02268,2025-03-07,5,Rejected
R02269,P0325,C02269,2025-03-26,7,Approved
R02270,P0392,C02270,2025-02-22,5,Submitted
R02271,P0418,C02271,2025-04-21,6,Submitted
R02272,P0176,C02272,2025-04-21,4,Submitted
R02273,P0116,C02273,2025-04-30,6,Submitted
R02274,P0440,C02274,2025-04-17,6,Submitted
R02275,P0204,C02275,2025-02-06,4,Submitted
R02276,P0486,C02276,2025-03-31,7,Rejected
R02277,P0321,C02277,2025-04-26,4,Submitted
R02278,P0031,C02278,2025-02-07,7,Rejected
R02279,P0388,C02279,2025-04-26,2,Approved
R02280,P0113,C02280,2025-02-24,9,Submitted
R02281,P0365,C02281,2025-03-15,3,Submitted
R02282,P0434,C02282,2025-05-09,7,Rejected
R02283,P0325,C02283,2025-03-16,7,Approved
R02284,P0414,C02284,2025-05-07,2,Submitted
R02285,P0376,C02285,2025-04-24,5,Submitted
R02286,P0344,C02286,2025-04-23,9,Approved
R02287,P0443,C02287,2025-03-07,3,Submitted
R02288,P0067,C02288,2025-04-22,2,Submitted
R02289,P0075,C02289,2025-04-25,3,Approved
R02290,P0045,C02290,2025-02-18,4,Approved
R02291,P0260,C02291,2025-03-10,6,Submitted
R02292,P0154,C02292,2025-02-11,2,Rejected
R02293,P0155,C02293,2025-04-07,7,Approved
R02294,P0430,C02294,2025-04-07,5,Approved
R02295,P0363,C02295,2025-02-15,8,Submitted
R02296,P0448,C02296,2025-04-08,6,Submitted
R02297,P0475,C02297,2025-04-15,9,Submitted
R02298,P0234,C02298,2025-04-12,2,Submitted
R02299,P0051,C02299,2025-03-15,4,Rejected
R02300,P0306,C02300,2025-02-19,1,Rejected
R02301,P0262,C02301,2025-02-13,6,Approved
R02302,P0315,C02302,2025-02-22,4,Submitted
R02303,P0125,C02303,2025-02-15,9,Approved
R02304,P0399,C02304,2025-03-30,3,Submitted
R02305,P0245,C02305,2025-03-23,2,Submitted
R02306,P0030,C02306,2025-03-21,2,Submitted
R02307,P0426,C02307,2025-02-07,9,Submitted
R02308,P0485,C02308,2025-03-09,9,Submitted
R02309,P0122,C02309,2025-02-20,4,Submitted
R02310,P0125,C02310,2025-04-23,3,Submitted
R02311,P0037,C02311,2025-04-13,10,Approved
R02312,P0170,C02312,2025-03-16,9,Submitted
R02313,P0124,C02313,2025-03-02,6,Approved
R02314,P0357,C02314,2025-02-10,8,Submitted
R02315,P0035,C02315,2025-04-21,5,Submitted
R02316,P0087,C02316,2025-02-16,4,Approved
R02317,P0134,C02317,2025-03-13,3,Submitted
R02318,P0196,C02318,2025-03-08,6,Submitted
R02319,P0274,C02319,2025-03-17,3,Approved
R02320,P0201,C02320,2025-04-19,10,Submitted
R02321,P0369,C02321,2025-04-29,5,Approved
R02322,P0285,C02322,2025-04-02,8,Submitted
R02323,P0077,C02323,2025-04-12,6,Submitted
R02324,P0059,C02324,2025-02-16,4,Approved
R02325,P0431,C02325,2025-03-24,4,Submitted
R02326,P0126,C02326,2025-04-01,7,Submitted
R02327,P0500,C02327,2025-02-25,2,Submitted
R02328,P0401,C02328,2025-03-09,1,Submitted
R02329,P0109,C02329,2025-02-21,7,Approved
R02330,P0224,C02330,2025-04-10,5,Approved
R02331,P0496,C02331,2025-04-27,6,Approved
R02332,P0278,C02332,2025-04-06,2,Submitted
R02333,P0068,C02333,2025-03-19,2,Approved
R02334,P0069,C02334,2025-02-26,4,Submitted
R02335,P0165,C02335,2025-05-01,7,Approved
R02336,P0489,C02336,2025-02-17,3,Approved
R02337,P0305,C02337,2025-02-16,2,Submitted
R02338,P0397,C02338,2025-04-10,3,Rejected
R02339,P0162,C02339,2025-03-09,4,Approved
R02340,P0365,C02340,2025-03-16,2,Approved
R02341,P0342,C02341,2025-04-23,9,Approved
R02342,P0309,C02342,2025-03-02,5,Approved
R02343,P0379,C02343,2025-04-07,6,Rejected
R02344,P0343,C02344,2025-03-01,7,Approved
R02345,P0435,C02345,2025-03-31,5,Submitted
R02346,P0387,C02346,2025-04-13,7,Approved
R02347,P0042,C02347,2025-02-28,3,Submitted
R02348,P0354,C02348,2025-05-05,7,Rejected
R02349,P0416,C02349,2025-02-10,8,Rejected
R02350,P0109,C02350,2025-04-20,6,Submitted
R02351,P0051,C02351,2025-04-30,1,Approved
R02352,P0250,C02352,2025-02-21,7,Rejected
R02353,P0497,C02353,2025-04-02,6,Submitted
R02354,P0341,C02354,2025-02-24,2,Submitted
R02355,P0430,C02355,2025-03-17,5,Submitted
R02356,P0383,C02356,2025-04-04,7,Approved
R02357,P0492,C02357,2025-04-20,2,Submitted
R02358,P0021,C02358,2025-04-23,1,Approved
R02359,P0300,C02359,2025-02-24,5,Submitted
R02360,P0139,C02360,2025-03-13,3,Submitted
R02361,P0359,C02361,2025-02-26,7,Submitted
R02362,P0324,C02362,2025-04-07,3,Submitted
R02363,P0499,C02363,2025-02-16,6,Submitted
R02364,P0385,C02364,2025-04-23,4,Submitted
R02365,P0092,C02365,2025-02-09,3,Approved
R02366,P0447,C02366,2025-03-12,2,Submitted
R02367,P0280,C02367,2025-03-09,3,Approved
R02368,P0125,C02368,2025-03-12,4,Submitted
R02369,P0483,C02369,2025-04-20,6,Submitted
R02370,P0397,C02370,2025-03-11,4,Submitted
R02371,P0111,C02371,2025-03-26,7,Approved
R02372,P0354,C02372,2025-02-19,6,Submitted
R02373,P0139,C02373,2025-03-17,9,Submitted
R02374,P0484,C02374,2025-05-06,8,Rejected
R02375,P0435,C02375,2025-02-14,8,Approved
R02376,P0273,C02376,2025-04-04,0,Submitted
R02377,P0099,C02377,2025-02-09,2,Approved
R02378,P0252,C02378,2025-02-28,6,Approved
R02379,P0338,C02379,2025-04-27,10,Approved
R02380,P0104,C02380,2025-05-07,8,Submitted
R02381,P0214,C02381,2025-03-14,8,Submitted
R02382,P0249,C02382,2025-03-04,3,Approved
R02383,P0152,C02383,2025-04-16,5,Submitted
R02384,P0250,C02384,2025-04-12,3,Rejected
R02385,P0275,C02385,2025-03-13,6,Submitted
R02386,P0165,C02386,2025-03-18,6,Submitted
R02387,P0487,C02387,2025-04-07,5,Rejected
R02388,P0341,C02388,2025-03-25,3,Submitted
R02389,P0008,C02389,2025-02-20,4,Submitted
R02390,P0284,C02390,2025-02-10,3,Approved
R02391,P0005,C02391,2025-02-13,1,Submitted
R02392,P0145,C02392,2025-04-26,2,Approved
R02393,P0101,C02393,2025-05-04,8,Submitted
R02394,P0164,C02394,2025-02-21,1,Submitted
R02395,P0374,C02395,2025-03-09,5,Submitted
R02396,P0147,C02396,2025-04-03,5,Approved
R02397,P0064,C02397,2025-04-13,3,Submitted
R02398,P0091,C02398,2025-04-04,4,Submitted
R02399,P0117,C02399,2025-04-08,8,Approved
R02400,P0354,C02400,2025-03-08,5,Rejected
R02401,P0267,C02401,2025-03-19,5,Approved
R02402,P0310,C02402,2025-05-05,8,Submitted
R02403,P0173,C02403,2025-03-03,9,Submitted
R02404,P0047,C02404,2025-02-27,7,Approved
R02405,P0140,C02405,2025-04-30,1,Approved
R02406,P0246,C02406,2025-02-20,6,Approved
R02407,P0149,C02407,2025-04-04,9,Rejected
R02408,P0246,C02408,2025-02-09,5,Approved
R02409,P0395,C02409,2025-04-07,3,Submitted
R02410,P0487,C02410,2025-04-02,7,Approved
R02411,P0476,C02411,2025-02-17,6,Approved
R02412,P0005,C02412,2025-02-11,5,Approved
R02413,P0465,C02413,2025-02-21,4,Rejected
R02414,P0184,C02414,2025-02-03,3,Submitted
R02415,P0020,C02415,2025-03-19,6,Approved
R02416,P0425,C02416,2025-03-08,8,Submitted
R02417,P0046,C02417,2025-03-20,9,Submitted
R02418,P0012,C02418,2025-04-18,4,Submitted
R02419,P0070,C02419,2025-03-01,6,Rejected
R02420,P0017,C02420,2025-03-14,1,Rejected
R02421,P0371,C02421,2025-04-15,4,Approved
R02422,P0147,C02422,2025-04-26,6,Submitted
R02423,P0154,C02423,2025-04-11,8,Submitted
R02424,P0304,C02424,2025-02-13,1,Approved
R02425,P0108,C02425,2025-04-25,4,Submitted
R02426,P0236,C02426,2025-03-09,6,Submitted
R02427,P0308,C02427,2025-03-17,6,Approved
R02428,P0352,C02428,2025-03-25,6,Submitted
R02429,P0070,C02429,2025-03-02,9,Submitted
R02430,P0183,C02430,2025-05-05,7,Submitted
R02431,P0250,C02431,2025-03-30,6,Rejected
R02432,P0228,C02432,2025-03-23,3,Approved
R02433,P0102,C02433,2025-03-23,10,Rejected
R02434,P0075,C02434,2025-02-13,6,Approved
R02435,P0417,C02435,2025-04-28,5,Submitted
R02436,P0446,C02436,2025-02-22,2,Rejected
R02437,P0216,C02437,2025-02-25,8,Submitted
R02438,P0407,C02438,2025-04-15,8,Submitted
R02439,P0399,C02439,2025-04-25,8,Submitted
R02440,P0411,C02440,2025-04-12,8,Approved
R02441,P0203,C02441,2025-02-12,5,Rejected
R02442,P0192,C02442,2025-04-15,8,Submitted
R02443,P0249,C02443,2025-02-06,6,Submitted
R02444,P0499,C02444,2025-04-23,4,Approved
R02445,P0242,C02445,2025-02-11,9,Submitted
R02446,P0465,C02446,2025-02-12,7,Approved
R02447,P0179,C02447,2025-03-15,10,Submitted
R02448,P0437,C02448,2025-05-02,7,Submitted
R02449,P0462,C02449,2025-02-21,3,Submitted
R02450,P0219,C02450,2025-05-08,3,Submitted
R02451,P0082,C02451,2025-02-14,6,Approved
R02452,P0092,C02452,2025-04-22,1,Rejected
R02453,P0435,C02453,2025-04-10,3,Submitted
R02454,P0175,C02454,2025-04-02,7,Approved
R02455,P0239,C02455,2025-03-01,7,Approved
R02456,P0260,C02456,2025-02-24,6,Submitted
R02457,P0391,C02457,2025-04-27,3,Submitted
R02458,P0365,C02458,2025-03-08,3,Approved
R02459,P0163,C02459,2025-04-19,6,Submitted
R02460,P0048,C02460,2025-04-01,1,Submitted
R02461,P0329,C02461,2025-02-16,6,Rejected
R02462,P0328,C02462,2025-04-05,9,Approved
R02463,P0116,C02463,2025-02-10,6,Submitted
R02464,P0429,C02464,2025-02-26,10,Submitted
R02465,P0337,C02465,2025-03-27,1,Submitted
R02466,P0337,C02466,2025-02-14,5,Submitted
R02467,P0369,C02467,2025-03-15,10,Submitted
R02468,P0225,C02468,2025-04-30,8,Submitted
R02469,P0352,C02469,2025-04-22,8,Submitted
R02470,P0328,C02470,2025-04-13,5,Approved
R02471,P0147,C02471,2025-03-03,7,Submitted
R02472,P0063,C02472,2025-02-17,4,Submitted
R02473,P0294,C02473,2025-03-21,6,Submitted
R02474,P0323,C02474,2025-03-15,1,Submitted
R02475,P0443,C02475,2025-03-05,1,Submitted
R02476,P0325,C02476,2025-04-20,3,Submitted
R02477,P0013,C02477,2025-04-18,5,Submitted
R02478,P0431,C02478,2025-03-03,8,Submitted
R02479,P0494,C02479,2025-03-09,6,Approved
R02480,P0189,C02480,2025-05-06,7,Submitted
R02481,P0287,C02481,2025-05-10,0,Submitted
R02482,P0208,C02482,2025-04-13,5,Submitted
R02483,P0114,C02483,2025-04-14,4,Rejected
R02484,P0480,C02484,2025-03-27,6,Rejected
R02485,P0022,C02485,2025-04-21,8,Submitted
R02486,P0349,C02486,2025-02-18,2,Submitted
R02487,P0214,C02487,2025-04-26,5,Submitted
R02488,P0171,C02488,2025-02-13,8,Submitted
R02489,P0323,C02489,2025-03-29,3,Submitted
R02490,P0054,C02490,2025-04-05,2,Submitted
R02491,P0394,C02491,2025-04-12,10,Submitted
R02492,P0298,C02492,2025-02-04,6,Submitted
R02493,P0320,C02493,2025-03-11,1,Submitted
R02494,P0126,C02494,2025-04-18,7,Rejected
R02495,P0277,C02495,2025-03-07,6,Submitted
R02496,P0464,C02496,2025-04-12,7,Approved
R02497,P0204,C02497,2025-03-07,5,Submitted
R02498,P0194,C02498,2025-02-20,2,Submitted
R02499,P0169,C02499,2025-05-03,4,Approved
R02500,P0152,C02500,2025-03-13,10,Submitted
R02501,P0035,C02501,2025-05-04,1,Submitted
R02502,P0184,C02502,2025-05-04,8,Submitted
R02503,P0286,C02503,2025-02-20,6,Submitted
R02504,P0057,C02504,2025-03-01,7,Submitted
R02505,P0222,C02505,2025-02-05,7,Submitted
R02506,P0303,C02506,2025-02-24,7,Submitted
R02507,P0163,C02507,2025-04-26,2,Submitted
R02508,P0019,C02508,2025-03-15,1,Submitted
R02509,P0370,C02509,2025-04-25,9,Submitted
R02510,P0264,C02510,2025-03-22,5,Approved
R02511,P0282,C02511,2025-04-15,2,Submitted
R02512,P0113,C02512,2025-03-28,7,Approved
R02513,P0488,C02513,2025-03-23,10,Rejected
R02514,P0327,C02514,2025-03-31,4,Submitted
R02515,P0030,C02515,2025-03-14,10,Submitted
R02516,P0135,C02516,2025-04-04,5,Submitted
R02517,P0067,C02517,2025-02-13,7,Submitted
R02518,P0065,C02518,2025-04-09,4,Approved
R02519,P0292,C02519,2025-02-18,4,Submitted
R02520,P0025,C02520,2025-03-04,4,Submitted
R02521,P0037,C02521,2025-04-24,9,Submitted
R02522,P0001,C02522,2025-05-02,6,Approved
R02523,P0399,C02523,2025-03-17,10,Submitted
R02524,P0037,C02524,2025-04-24,9,Approved
R02525,P0141,C02525,2025-03-07,8,Approved
R02526,P0232,C02526,2025-03-20,0,Submitted
R02527,P0136,C02527,2025-03-02,6,Submitted
R02528,P0389,C02528,2025-04-27,3,Submitted
R02529,P0188,C02529,2025-02-21,5,Submitted
R02530,P0128,C02530,2025-04-18,2,Approved
R02531,P0201,C02531,2025-02-12,10,Submitted
R02532,P0127,C02532,2025-02-12,2,Submitted
R02533,P0257,C02533,2025-03-19,0,Submitted
R02534,P0164,C02534,2025-03-04,4,Submitted
R02535,P0035,C02535,2025-02-12,5,Submitted
R02536,P0194,C02536,2025-03-13,3,Submitted
R02537,P0191,C02537,2025-04-18,5,Submitted
R02538,P0104,C02538,2025-03-17,2,Submitted
R02539,P0023,C02539,2025-03-15,2,Submitted
R02540,P0265,C02540,2025-04-20,2,Submitted
R02541,P0290,C02541,2025-02-18,5,Submitted
R02542,P0430,C02542,2025-04-18,6,Submitted
R02543,P0462,C02543,2025-03-03,7,Submitted
R02544,P0384,C02544,2025-04-13,10,Submitted
R02545,P0260,C02545,2025-03-31,6,Submitted
R02546,P0414,C02546,2025-02-27,5,Submitted
R02547,P0479,C02547,2025-04-24,7,Submitted
R02548,P0358,C02548,2025-02-19,8,Submitted
R02549,P0075,C02549,2025-04-12,0,Submitted
R02550,P0355,C02550,2025-05-03,8,Submitted
R02551,P0072,C02551,2025-03-10,5,Submitted
R02552,P0259,C02552,2025-02-11,4,Submitted
R02553,P0398,C02553,2025-03-04,4,Approved
R02554,P0188,C02554,2025-04-18,2,Submitted
R02555,P0461,C02555,2025-02-20,7,Submitted
R02556,P0173,C02556,2025-04-30,7,Submitted
R02557,P0480,C02557,2025-04-21,6,Submitted
R02558,P0290,C02558,2025-03-27,2,Submitted
R02559,P0045,C02559,2025-03-24,9,Submitted
R02560,P0061,C02560,2025-02-13,7,Submitted
R02561,P0083,C02561,2025-02-20,8,Approved
R02562,P0123,C02562,2025-04-15,5,Submitted
R02563,P0358,C02563,2025-02-21,8,Rejected
R02564,P0016,C02564,2025-02-14,4,Approved
R02565,P0066,C02565,2025-04-22,2,Approved
R02566,P0424,C02566,2025-02-26,2,Approved
R02567,P0145,C02567,2025-02-25,3,Submitted
R02568,P0375,C02568,2025-03-13,2,Submitted
R02569,P0162,C02569,2025-04-13,7,Submitted
R02570,P0234,C02570,2025-05-02,7,Submitted
R02571,P0380,C02571,2025-02-18,2,Submitted
R02572,P0144,C02572,2025-03-29,3,Approved
R02573,P0358,C02573,2025-04-30,3,Submitted
R02574,P0188,C02574,2025-02-08,6,Submitted
R02575,P0322,C02575,2025-05-07,7,Approved
R02576,P0450,C02576,2025-02-24,1,Submitted
R02577,P0474,C02577,2025-04-02,2,Submitted
R02578,P0013,C02578,2025-04-24,0,Submitted
R02579,P0184,C02579,2025-02-19,6,Approved
R02580,P0111,C02580,2025-04-27,6,Submitted
R02581,P0415,C02581,2025-04-20,2,Approved
R02582,P0290,C02582,2025-02-19,2,Submitted
R02583,P0295,C02583,2025-04-28,1,Rejected
R02584,P0451,C02584,2025-02-07,8,Submitted
R02585,P0392,C02585,2025-04-27,6,Approved
R02586,P0215,C02586,2025-03-21,1,Rejected
R02587,P0462,C02587,2025-04-16,4,Submitted
R02588,P0120,C02588,2025-03-20,5,Submitted
R02589,P0382,C02589,2025-03-11,7,Submitted
R02590,P0055,C02590,2025-03-12,1,Submitted
R02591,P0027,C02591,2025-03-05,4,Approved
R02592,P0118,C02592,2025-04-27,2,Submitted
R02593,P0221,C02593,2025-02-27,4,Rejected
R02594,P0231,C02594,2025-03-21,1,Approved
R02595,P0053,C02595,2025-02-18,2,Submitted
R02596,P0295,C02596,2025-03-31,1,Submitted
R02597,P0321,C02597,2025-03-31,3,Submitted
R02598,P0401,C02598,2025-04-06,8,Submitted
R02599,P0233,C02599,2025-03-23,6,Submitted
R02600,P0158,C02600,2025-04-27,7,Submitted
R02601,P0437,C02601,2025-03-22,8,Rejected
R02602,P0269,C02602,2025-02-16,7,Submitted
R02603,P0021,C02603,2025-03-15,3,Submitted
R02604,P0403,C02604,2025-03-19,5,Submitted
