return_id,order_id,product_id,return_date,reason,qty,supplier_id,product_name,cost_price,return_policy_days,claim_id,claim_date,claim_qty,status,order_date,days_since_order,within_policy,qty_match,reconciliation_status,mismatch_reason,return_week
R01036,O01036,P0042,2025-03-24,Defective,2,S021,Collection,252.64,43,C01036,2025-03-25,1,Submitted,2024-12-24,90,False,False,Mismatched,Late & Qty Mismatch,13
R01037,O01037,P0397,2025-03-31,Defective,9,S047,Artist,430.62,72,C01037,2025-04-08,9,Approved,2024-12-29,92,False,True,Mismatched,Late Return,14
R01038,O01038,P0113,2025-03-03,Defective,1,S017,Election,465.55,52,C01038,2025-03-11,2,Submitted,2024-12-17,76,False,False,Mismatched,Late & Qty Mismatch,10
R01039,O01039,P0105,2025-02-13,Wrong Item,5,S027,Result,454.71,34,C01039,2025-02-18,6,Submitted,2025-01-25,19,True,False,Mismatched,Qty Mismatch,7
R01040,O01040,P0192,2025-04-06,Changed Mind,1,S023,Yes,449.64,75,C01040,2025-04-07,1,Submitted,2025-03-10,27,True,True,Matched,No Issue,14
R01041,O01041,P0017,2025-04-28,Changed Mind,7,S002,Knowledge,159.08,85,C01041,2025-04-30,8,Approved,2025-04-02,26,True,False,Mismatched,Qty Mismatch,18
R01042,O01042,P0120,2025-05-02,Defective,9,S017,Rise,274.28,73,C01042,2025-05-06,9,Submitted,2025-02-15,76,False,True,Mismatched,Late Return,18
R01043,O01043,P0393,2025-04-25,Wrong Item,6,S007,Different,192.29,74,C01043,2025-04-29,7,Submitted,2025-04-01,24,True,False,Mismatched,Qty Mismatch,17
R01044,O01044,P0425,2025-02-10,Defective,2,S029,Small,38.2,51,C01044,2025-02-18,2,Submitted,2025-01-13,28,True,True,Matched,No Issue,7
R01045,O01045,P0129,2025-04-03,Expired,6,S043,Drop,13.41,40,C01045,2025-04-12,5,Rejected,2024-12-09,115,False,False,Mismatched,Late & Qty Mismatch,14
R01046,O01046,P0130,2025-03-19,Changed Mind,9,S048,Term,260.27,72,C01046,2025-03-21,10,Approved,2025-03-05,14,True,False,Mismatched,Qty Mismatch,12
R01047,O01047,P0060,2025-02-03,Damaged,3,S014,Surface,169.41,69,C01047,2025-02-04,4,Approved,2024-12-21,44,True,False,Mismatched,Qty Mismatch,6
R01048,O01048,P0048,2025-03-01,Defective,9,S031,Dinner,264.83,33,C01048,2025-03-10,10,Approved,2025-01-16,44,False,False,Mismatched,Late & Qty Mismatch,9
R01049,O01049,P0029,2025-04-28,Expired,8,S011,Rate,300.28,63,C01049,2025-05-05,7,Submitted,2025-03-30,29,True,False,Mismatched,Qty Mismatch,18
R01050,O01050,P0097,2025-03-04,Changed Mind,7,S038,Commercial,266.14,33,C01050,2025-03-10,8,Submitted,2025-01-26,37,False,False,Mismatched,Late & Qty Mismatch,10
R01051,O01051,P0010,2025-04-11,Wrong Item,8,S046,Blue,356.96,31,C01051,2025-04-19,9,Submitted,2025-02-11,59,False,False,Mismatched,Late & Qty Mismatch,15
R01052,O01052,P0242,2025-02-19,Changed Mind,6,S019,After,477.43,31,C01052,2025-02-21,6,Submitted,2025-01-19,31,True,True,Matched,No Issue,8
R01053,O01053,P0314,2025-05-02,Wrong Item,3,S010,Trade,481.7,66,C01053,2025-05-07,4,Submitted,2025-03-14,49,True,False,Mismatched,Qty Mismatch,18
R01054,O01054,P0444,2025-02-15,Wrong Item,7,S010,Republican,191.61,50,C01054,2025-02-19,8,Approved,2024-12-07,70,False,False,Mismatched,Late & Qty Mismatch,7
R01055,O01055,P0232,2025-02-28,Defective,4,S047,Color,256.29,21,C01055,2025-03-04,4,Submitted,2025-01-25,34,False,True,Mismatched,Late Return,9
R01056,O01056,P0277,2025-04-13,Defective,5,S004,Development,401.16,70,C01056,2025-04-22,4,Submitted,2025-01-07,96,False,False,Mismatched,Late & Qty Mismatch,15
R01057,O01057,P0284,2025-03-19,Changed Mind,8,S015,Sell,56.05,17,C01057,2025-03-26,7,Submitted,2025-01-03,75,False,False,Mismatched,Late & Qty Mismatch,12
R01058,O01058,P0203,2025-03-22,Expired,7,S046,Put,89.2,58,C01058,2025-03-22,7,Submitted,2024-12-26,86,False,True,Mismatched,Late Return,12
R01059,O01059,P0247,2025-04-09,Changed Mind,7,S026,Theory,219.81,59,C01059,2025-04-09,6,Submitted,2025-04-05,4,True,False,Mismatched,Qty Mismatch,15
R01060,O01060,P0290,2025-03-21,Damaged,8,S005,Left,299.51,76,C01060,2025-03-23,7,Approved,2024-12-05,106,False,False,Mismatched,Late & Qty Mismatch,12
R01061,O01061,P0264,2025-04-02,Wrong Item,3,S009,Space,263.98,48,C01061,2025-04-03,4,Submitted,2024-12-16,107,False,False,Mismatched,Late & Qty Mismatch,14
R01062,O01062,P0443,2025-04-21,Wrong Item,3,S011,Author,193.39,90,C01062,2025-04-22,4,Submitted,2024-12-24,118,False,False,Mismatched,Late & Qty Mismatch,17
R01063,O01063,P0214,2025-03-29,Defective,2,S010,Everyone,119.89,22,C01063,2025-03-30,3,Approved,2025-02-27,30,False,False,Mismatched,Late & Qty Mismatch,13
R01064,O01064,P0200,2025-03-27,Expired,1,S003,Social,392.14,65,C01064,2025-03-30,0,Submitted,2025-01-07,79,False,False,Mismatched,Late & Qty Mismatch,13
R01065,O01065,P0433,2025-02-15,Defective,6,S002,Tonight,312.93,36,C01065,2025-02-15,7,Approved,2024-11-11,96,False,False,Mismatched,Late & Qty Mismatch,7
R01066,O01066,P0079,2025-02-18,Damaged,6,S050,Sea,185.65,22,C01066,2025-02-27,5,Submitted,2024-12-28,52,False,False,Mismatched,Late & Qty Mismatch,8
R01067,O01067,P0401,2025-04-05,Changed Mind,8,S039,In,60.53,24,C01067,2025-04-13,9,Approved,2024-12-13,113,False,False,Mismatched,Late & Qty Mismatch,14
R01068,O01068,P0444,2025-03-30,Changed Mind,6,S010,Republican,191.61,50,C01068,2025-04-03,5,Submitted,2025-03-30,0,True,False,Mismatched,Qty Mismatch,13
R01069,O01069,P0343,2025-04-24,Expired,6,S034,Item,94.87,28,C01069,2025-04-28,6,Approved,2025-01-29,85,False,True,Mismatched,Late Return,17
R01070,O01070,P0344,2025-04-07,Defective,1,S012,Manage,222.59,25,C01070,2025-04-15,1,Submitted,2025-01-06,91,False,True,Mismatched,Late Return,15
R01071,O01071,P0173,2025-02-05,Defective,7,S047,Anyone,260.93,53,C01071,2025-02-09,8,Submitted,2024-11-29,68,False,False,Mismatched,Late & Qty Mismatch,6
R01072,O01072,P0467,2025-03-06,Damaged,7,S048,Relationship,150.0,16,C01072,2025-03-13,6,Approved,2024-12-29,67,False,False,Mismatched,Late & Qty Mismatch,10
R01073,O01073,P0069,2025-04-07,Changed Mind,9,S040,Old,46.53,21,C01073,2025-04-07,9,Submitted,2025-02-02,64,False,True,Mismatched,Late Return,15
R01074,O01074,P0416,2025-04-30,Defective,7,S033,Clear,229.74,78,C01074,2025-04-30,7,Submitted,2025-04-16,14,True,True,Matched,No Issue,18
R01075,O01075,P0428,2025-03-28,Expired,8,S029,Apply,444.98,34,C01075,2025-03-31,9,Submitted,2024-12-18,100,False,False,Mismatched,Late & Qty Mismatch,13
R01076,O01076,P0449,2025-04-10,Changed Mind,4,S023,Year,194.37,25,C01076,2025-04-17,5,Submitted,2024-12-29,102,False,False,Mismatched,Late & Qty Mismatch,15
R01077,O01077,P0087,2025-04-13,Damaged,9,S048,Top,367.51,68,C01077,2025-04-15,8,Approved,2024-12-22,112,False,False,Mismatched,Late & Qty Mismatch,15
R01078,O01078,P0101,2025-02-23,Expired,1,S034,Religious,25.4,16,C01078,2025-02-23,1,Approved,2025-01-03,51,False,True,Mismatched,Late Return,8
R01079,O01079,P0008,2025-02-23,Wrong Item,8,S029,Chair,434.43,21,C01079,2025-03-03,7,Submitted,2025-01-17,37,False,False,Mismatched,Late & Qty Mismatch,8
R01080,O01080,P0333,2025-04-29,Damaged,3,S035,Material,17.05,75,C01080,2025-05-07,2,Submitted,2025-01-11,108,False,False,Mismatched,Late & Qty Mismatch,18
R01081,O01081,P0200,2025-04-13,Expired,1,S003,Social,392.14,65,C01081,2025-04-21,2,Rejected,2025-03-21,23,True,False,Mismatched,Qty Mismatch,15
R01082,O01082,P0087,2025-04-24,Defective,2,S048,Top,367.51,68,C01082,2025-05-02,1,Submitted,2025-04-02,22,True,False,Mismatched,Qty Mismatch,17
R01083,O01083,P0043,2025-02-19,Wrong Item,6,S048,Save,26.85,63,C01083,2025-02-20,5,Approved,2025-01-04,46,True,False,Mismatched,Qty Mismatch,8
R01084,O01084,P0385,2025-04-04,Damaged,5,S002,With,370.18,55,C01084,2025-04-07,5,Submitted,2025-03-29,6,True,True,Matched,No Issue,14
R01085,O01085,P0109,2025-03-25,Defective,3,S024,Prove,122.11,26,C01085,2025-03-26,2,Approved,2024-11-26,119,False,False,Mismatched,Late & Qty Mismatch,13
R01086,O01086,P0435,2025-03-13,Wrong Item,9,S031,Coach,51.21,24,C01086,2025-03-19,9,Submitted,2025-02-11,30,False,True,Mismatched,Late Return,11
R01087,O01087,P0408,2025-04-12,Changed Mind,8,S027,Land,15.31,26,C01087,2025-04-14,8,Submitted,2025-04-06,6,True,True,Matched,No Issue,15
R01088,O01088,P0483,2025-04-13,Defective,3,S023,Act,232.73,72,C01088,2025-04-21,2,Submitted,2025-01-27,76,False,False,Mismatched,Late & Qty Mismatch,15
R01089,O01089,P0152,2025-03-19,Expired,2,S005,Character,127.39,24,C01089,2025-03-25,1,Approved,2025-03-16,3,True,False,Mismatched,Qty Mismatch,12
R01090,O01090,P0017,2025-03-11,Damaged,8,S002,Knowledge,159.08,85,C01090,2025-03-18,8,Submitted,2025-01-17,53,True,True,Matched,No Issue,11
R01091,O01091,P0133,2025-02-16,Wrong Item,5,S023,Four,68.73,89,C01091,2025-02-24,4,Approved,2024-11-27,81,True,False,Mismatched,Qty Mismatch,7
R01092,O01092,P0148,2025-02-19,Defective,9,S032,Usually,256.31,54,C01092,2025-02-26,9,Submitted,2024-11-08,103,False,True,Mismatched,Late Return,8
R01093,O01093,P0277,2025-03-28,Changed Mind,1,S004,Development,401.16,70,C01093,2025-04-03,0,Submitted,2025-01-05,82,False,False,Mismatched,Late & Qty Mismatch,13
R01094,O01094,P0232,2025-04-21,Damaged,3,S047,Color,256.29,21,C01094,2025-04-29,3,Approved,2025-02-01,79,False,True,Mismatched,Late Return,17
R01095,O01095,P0314,2025-02-06,Damaged,5,S010,Trade,481.7,66,C01095,2025-02-06,5,Submitted,2024-12-17,51,True,True,Matched,No Issue,6
R01096,O01096,P0415,2025-03-17,Defective,2,S010,Message,319.6,74,C01096,2025-03-20,3,Submitted,2024-12-26,81,False,False,Mismatched,Late & Qty Mismatch,12
R01097,O01097,P0366,2025-03-07,Changed Mind,3,S045,Cover,199.19,74,C01097,2025-03-10,2,Submitted,2024-12-18,79,False,False,Mismatched,Late & Qty Mismatch,10
R01098,O01098,P0228,2025-04-27,Wrong Item,4,S003,Decide,202.62,85,C01098,2025-05-01,4,Rejected,2025-03-11,47,True,True,Matched,No Issue,17
R01099,O01099,P0139,2025-04-07,Defective,4,S004,Yes,188.18,48,C01099,2025-04-14,4,Submitted,2025-01-03,94,False,True,Mismatched,Late Return,15
R01100,O01100,P0436,2025-03-20,Wrong Item,9,S036,Art,353.47,79,C01100,2025-03-29,8,Submitted,2024-12-22,88,False,False,Mismatched,Late & Qty Mismatch,12
R01101,O01101,P0399,2025-02-13,Damaged,1,S033,Hundred,377.93,37,C01101,2025-02-13,0,Submitted,2024-12-10,65,False,False,Mismatched,Late & Qty Mismatch,7
R01102,O01102,P0211,2025-02-09,Wrong Item,9,S025,Seven,278.88,61,C01102,2025-02-14,8,Submitted,2024-10-23,109,False,False,Mismatched,Late & Qty Mismatch,6
R01103,O01103,P0391,2025-02-16,Changed Mind,9,S006,Mention,495.35,41,C01103,2025-02-24,10,Submitted,2024-12-25,53,False,False,Mismatched,Late & Qty Mismatch,7
R01104,O01104,P0499,2025-03-14,Expired,6,S010,Election,487.45,31,C01104,2025-03-23,5,Approved,2024-11-20,114,False,False,Mismatched,Late & Qty Mismatch,11
R01105,O01105,P0028,2025-03-20,Changed Mind,1,S049,Sense,261.97,85,C01105,2025-03-27,2,Submitted,2024-12-19,91,False,False,Mismatched,Late & Qty Mismatch,12
R01106,O01106,P0051,2025-04-17,Wrong Item,6,S003,Blue,485.1,61,C01106,2025-04-18,5,Approved,2025-01-28,79,False,False,Mismatched,Late & Qty Mismatch,16
R01107,O01107,P0491,2025-02-10,Defective,8,S023,Move,233.27,38,C01107,2025-02-16,9,Submitted,2024-12-19,53,False,False,Mismatched,Late & Qty Mismatch,7
R01108,O01108,P0442,2025-04-24,Damaged,5,S020,Physical,493.45,43,C01108,2025-04-28,4,Rejected,2025-01-15,99,False,False,Mismatched,Late & Qty Mismatch,17
R01109,O01109,P0261,2025-04-16,Expired,5,S030,Authority,311.35,80,C01109,2025-04-17,6,Rejected,2025-03-03,44,True,False,Mismatched,Qty Mismatch,16
R01110,O01110,P0261,2025-04-22,Defective,1,S030,Authority,311.35,80,C01110,2025-04-22,1,Submitted,2025-03-14,39,True,True,Matched,No Issue,17
R01111,O01111,P0350,2025-04-26,Defective,1,S029,Race,316.67,39,C01111,2025-04-27,2,Submitted,2025-03-23,34,True,False,Mismatched,Qty Mismatch,17
R01112,O01112,P0352,2025-03-11,Changed Mind,8,S011,Ask,429.68,56,C01112,2025-03-20,9,Approved,2025-02-16,23,True,False,Mismatched,Qty Mismatch,11
R01113,O01113,P0008,2025-03-09,Wrong Item,5,S029,Chair,434.43,21,C01113,2025-03-14,5,Submitted,2025-02-03,34,False,True,Mismatched,Late Return,10
R01114,O01114,P0320,2025-03-07,Changed Mind,8,S013,Relationship,132.62,68,C01114,2025-03-14,7,Submitted,2024-12-04,93,False,False,Mismatched,Late & Qty Mismatch,10
R01115,O01115,P0138,2025-03-08,Wrong Item,2,S008,White,354.48,52,C01115,2025-03-10,2,Rejected,2025-01-31,36,True,True,Matched,No Issue,10
R01116,O01116,P0038,2025-02-09,Changed Mind,4,S034,True,57.86,70,C01116,2025-02-13,4,Submitted,2024-11-27,74,False,True,Mismatched,Late Return,6
R01117,O01117,P0111,2025-02-22,Defective,9,S030,,151.98,19,C01117,2025-02-23,9,Submitted,2024-11-06,108,False,True,Mismatched,Late Return,8
R01118,O01118,P0480,2025-03-02,Damaged,3,S041,Society,266.32,83,C01118,2025-03-09,4,Approved,2025-01-28,33,True,False,Mismatched,Qty Mismatch,9
R01119,O01119,P0368,2025-02-10,Wrong Item,6,S025,Maintain,453.62,42,C01119,2025-02-13,6,Submitted,2024-11-01,101,False,True,Mismatched,Late Return,7
R01120,O01120,P0220,2025-04-07,Expired,7,S044,Born,426.12,29,C01120,2025-04-16,6,Submitted,2024-12-26,102,False,False,Mismatched,Late & Qty Mismatch,15
R01121,O01121,P0337,2025-03-04,Expired,3,S005,Between,429.18,31,C01121,2025-03-09,4,Submitted,2025-02-09,23,True,False,Mismatched,Qty Mismatch,10
R01122,O01122,P0223,2025-02-15,Defective,1,S013,Fire,55.9,40,C01122,2025-02-17,2,Submitted,2024-11-15,92,False,False,Mismatched,Late & Qty Mismatch,7
R01123,O01123,P0136,2025-02-05,Changed Mind,2,S011,Attorney,168.37,56,C01123,2025-02-12,2,Rejected,2025-02-02,3,True,True,Matched,No Issue,6
R01124,O01124,P0256,2025-04-25,Changed Mind,7,S006,Bar,282.83,39,C01124,2025-05-02,8,Rejected,2025-01-11,104,False,False,Mismatched,Late & Qty Mismatch,17
R01125,O01125,P0360,2025-03-16,Defective,7,S005,Dark,291.98,86,C01125,2025-03-18,6,Submitted,2025-01-26,49,True,False,Mismatched,Qty Mismatch,11
R01126,O01126,P0409,2025-04-17,Expired,1,S033,Same,453.64,53,C01126,2025-04-25,2,Approved,2025-01-14,93,False,False,Mismatched,Late & Qty Mismatch,16
R01127,O01127,P0329,2025-04-11,Expired,7,S011,Part,215.6,61,C01127,2025-04-20,7,Submitted,2025-01-24,77,False,True,Mismatched,Late Return,15
R01128,O01128,P0450,2025-03-16,Changed Mind,6,S047,Voice,50.92,47,C01128,2025-03-20,6,Approved,2025-02-21,23,True,True,Matched,No Issue,11
R01129,O01129,P0463,2025-03-29,Wrong Item,6,S043,Four,375.56,43,C01129,2025-04-07,6,Submitted,2024-12-18,101,False,True,Mismatched,Late Return,13
R01130,O01130,P0434,2025-04-24,Damaged,7,S027,Nice,59.55,31,C01130,2025-05-02,8,Submitted,2024-12-30,115,False,False,Mismatched,Late & Qty Mismatch,17
R01131,O01131,P0451,2025-02-03,Wrong Item,7,S026,Over,390.8,20,C01131,2025-02-09,7,Submitted,2024-10-29,97,False,True,Mismatched,Late Return,6
R01132,O01132,P0049,2025-02-21,Expired,1,S005,Source,277.89,32,C01132,2025-03-02,2,Submitted,2025-01-17,35,False,False,Mismatched,Late & Qty Mismatch,8
R01133,O01133,P0292,2025-02-15,Wrong Item,5,S026,Nation,28.3,39,C01133,2025-02-17,5,Submitted,2024-11-29,78,False,True,Mismatched,Late Return,7
R01134,O01134,P0382,2025-04-27,Damaged,8,S017,Think,351.4,73,C01134,2025-05-02,8,Submitted,2025-03-24,34,True,True,Matched,No Issue,17
R01135,O01135,P0324,2025-03-28,Wrong Item,8,S001,Cause,147.17,17,C01135,2025-04-06,8,Rejected,2025-02-28,28,False,True,Mismatched,Late Return,13
R01136,O01136,P0078,2025-03-12,Wrong Item,3,S003,Dark,46.28,65,C01136,2025-03-13,2,Rejected,2025-02-05,35,True,False,Mismatched,Qty Mismatch,11
R01137,O01137,P0105,2025-04-12,Wrong Item,3,S027,Result,454.71,34,C01137,2025-04-17,2,Approved,2025-02-04,67,False,False,Mismatched,Late & Qty Mismatch,15
R01138,O01138,P0169,2025-02-23,Wrong Item,7,S045,Mr,29.98,54,C01138,2025-02-27,7,Submitted,2024-12-07,78,False,True,Mismatched,Late Return,8
R01139,O01139,P0217,2025-02-12,Defective,4,S039,Could,169.45,86,C01139,2025-02-14,4,Submitted,2025-02-02,10,True,True,Matched,No Issue,7
R01140,O01140,P0378,2025-02-23,Expired,6,S023,Billion,21.4,47,C01140,2025-03-01,7,Submitted,2024-12-31,54,False,False,Mismatched,Late & Qty Mismatch,8
R01141,O01141,P0119,2025-03-31,Damaged,9,S010,Push,447.35,44,C01141,2025-04-03,10,Submitted,2025-02-11,48,False,False,Mismatched,Late & Qty Mismatch,14
R01142,O01142,P0190,2025-03-30,Expired,2,S026,On,128.51,31,C01142,2025-04-04,1,Submitted,2025-01-11,78,False,False,Mismatched,Late & Qty Mismatch,13
R01143,O01143,P0255,2025-02-07,Defective,2,S006,Your,93.05,18,C01143,2025-02-15,3,Submitted,2024-12-13,56,False,False,Mismatched,Late & Qty Mismatch,6
R01144,O01144,P0370,2025-04-18,Defective,6,S040,Two,43.99,54,C01144,2025-04-23,7,Submitted,2025-01-24,84,False,False,Mismatched,Late & Qty Mismatch,16
R01145,O01145,P0266,2025-03-18,Defective,3,S031,Career,372.98,27,C01145,2025-03-21,4,Approved,2024-12-10,98,False,False,Mismatched,Late & Qty Mismatch,12
R01146,O01146,P0149,2025-03-22,Defective,1,S050,Who,35.22,26,C01146,2025-03-31,2,Approved,2024-12-26,86,False,False,Mismatched,Late & Qty Mismatch,12
R01147,O01147,P0164,2025-03-30,Wrong Item,2,S046,Past,272.53,50,C01147,2025-03-31,1,Submitted,2025-02-04,54,False,False,Mismatched,Late & Qty Mismatch,13
R01148,O01148,P0140,2025-03-25,Expired,7,S040,Our,486.17,31,C01148,2025-04-02,6,Approved,2025-01-29,55,False,False,Mismatched,Late & Qty Mismatch,13
R01149,O01149,P0347,2025-04-07,Changed Mind,4,S001,Arm,321.2,43,C01149,2025-04-10,5,Submitted,2025-01-24,73,False,False,Mismatched,Late & Qty Mismatch,15
R01150,O01150,P0488,2025-02-28,Damaged,2,S026,Back,147.67,49,C01150,2025-03-03,3,Submitted,2025-02-25,3,True,False,Mismatched,Qty Mismatch,9
R01151,O01151,P0258,2025-02-02,Defective,8,S004,Sign,351.05,47,C01151,2025-02-03,7,Submitted,2024-10-17,108,False,False,Mismatched,Late & Qty Mismatch,5
R01152,O01152,P0374,2025-03-05,Expired,4,S014,System,344.67,81,C01152,2025-03-09,4,Approved,2025-02-09,24,True,True,Matched,No Issue,10
R01153,O01153,P0269,2025-03-25,Defective,4,S036,Your,186.15,46,C01153,2025-03-30,5,Submitted,2025-03-24,1,True,False,Mismatched,Qty Mismatch,13
R01154,O01154,P0181,2025-02-18,Defective,2,S036,Knowledge,177.12,50,C01154,2025-02-27,2,Submitted,2024-11-09,101,False,True,Mismatched,Late Return,8
R01155,O01155,P0160,2025-04-03,Defective,1,S005,Skin,366.83,68,C01155,2025-04-08,2,Submitted,2025-03-16,18,True,False,Mismatched,Qty Mismatch,14
R01156,O01156,P0351,2025-03-21,Defective,1,S008,Billion,256.54,90,C01156,2025-03-23,0,Submitted,2024-12-24,87,True,False,Mismatched,Qty Mismatch,12
R01157,O01157,P0400,2025-03-06,Defective,3,S030,Able,379.73,56,C01157,2025-03-14,4,Submitted,2025-02-27,7,True,False,Mismatched,Qty Mismatch,10
R01158,O01158,P0288,2025-04-28,Damaged,6,S045,Rate,275.9,82,C01158,2025-05-04,6,Approved,2025-02-24,63,True,True,Matched,No Issue,18
R01159,O01159,P0288,2025-03-22,Expired,7,S045,Rate,275.9,82,C01159,2025-03-24,6,Submitted,2025-03-17,5,True,False,Mismatched,Qty Mismatch,12
R01160,O01160,P0380,2025-04-13,Defective,9,S033,Reach,148.11,33,C01160,2025-04-16,10,Approved,2025-01-20,83,False,False,Mismatched,Late & Qty Mismatch,15
R01161,O01161,P0226,2025-03-19,Defective,5,S004,Movement,129.55,24,C01161,2025-03-25,6,Submitted,2025-03-06,13,True,False,Mismatched,Qty Mismatch,12
R01162,O01162,P0011,2025-02-03,Defective,9,S035,Require,20.09,57,C01162,2025-02-10,8,Submitted,2024-10-23,103,False,False,Mismatched,Late & Qty Mismatch,6
R01163,O01163,P0010,2025-04-21,Defective,8,S046,Blue,356.96,31,C01163,2025-04-26,9,Approved,2025-02-11,69,False,False,Mismatched,Late & Qty Mismatch,17
R01164,O01164,P0271,2025-02-05,Wrong Item,1,S031,Company,406.59,60,C01164,2025-02-08,0,Submitted,2024-11-22,75,False,False,Mismatched,Late & Qty Mismatch,6
R01165,O01165,P0273,2025-03-08,Wrong Item,3,S002,News,434.87,76,C01165,2025-03-09,4,Submitted,2024-11-24,104,False,False,Mismatched,Late & Qty Mismatch,10
R01166,O01166,P0424,2025-03-07,Changed Mind,8,S015,Ask,252.27,74,C01166,2025-03-16,7,Submitted,2024-12-27,70,True,False,Mismatched,Qty Mismatch,10
R01167,O01167,P0402,2025-04-10,Defective,9,S027,Evidence,452.25,46,C01167,2025-04-17,10,Approved,2025-02-13,56,False,False,Mismatched,Late & Qty Mismatch,15
R01168,O01168,P0183,2025-03-06,Changed Mind,4,S008,Attack,463.1,76,C01168,2025-03-06,3,Approved,2024-11-18,108,False,False,Mismatched,Late & Qty Mismatch,10
R01169,O01169,P0457,2025-02-08,Damaged,6,S040,Beat,15.56,60,C01169,2025-02-16,5,Submitted,2025-01-10,29,True,False,Mismatched,Qty Mismatch,6
R01170,O01170,P0153,2025-02-23,Changed Mind,4,S018,Evidence,81.0,59,C01170,2025-03-02,5,Submitted,2024-12-06,79,False,False,Mismatched,Late & Qty Mismatch,8
R01171,O01171,P0488,2025-04-02,Expired,9,S026,Back,147.67,49,C01171,2025-04-04,8,Approved,2025-03-26,7,True,False,Mismatched,Qty Mismatch,14
R01172,O01172,P0315,2025-02-11,Wrong Item,2,S005,Give,419.63,18,C01172,2025-02-20,3,Submitted,2025-01-29,13,True,False,Mismatched,Qty Mismatch,7
R01173,O01173,P0334,2025-03-26,Wrong Item,6,S030,Surface,66.88,49,C01173,2025-03-29,7,Submitted,2025-02-07,47,True,False,Mismatched,Qty Mismatch,13
R01174,O01174,P0124,2025-04-11,Defective,3,S034,Garden,63.93,80,C01174,2025-04-20,4,Approved,2025-01-18,83,False,False,Mismatched,Late & Qty Mismatch,15
R01175,O01175,P0473,2025-02-14,Defective,4,S049,Catch,31.15,70,C01175,2025-02-17,3,Approved,2025-01-18,27,True,False,Mismatched,Qty Mismatch,7
R01176,O01176,P0114,2025-03-05,Damaged,2,S005,Common,405.98,23,C01176,2025-03-06,3,Submitted,2025-02-28,5,True,False,Mismatched,Qty Mismatch,10
R01177,O01177,P0278,2025-03-04,Damaged,8,S015,Woman,328.48,24,C01177,2025-03-13,7,Approved,2025-02-03,29,False,False,Mismatched,Late & Qty Mismatch,10
R01178,O01178,P0500,2025-03-31,Expired,8,S026,Hope,493.24,67,C01178,2025-04-04,8,Submitted,2024-12-03,118,False,True,Mismatched,Late Return,14
R01179,O01179,P0414,2025-04-17,Defective,1,S005,Serious,290.98,31,C01179,2025-04-19,1,Approved,2025-04-14,3,True,True,Matched,No Issue,16
