return_id,order_id,product_id,return_date,reason,qty,supplier_id
R02696,O02696,P0112,2025-03-08,Defective,7,S042
R02697,O02697,P0056,2025-04-09,Damaged,2,S010
R02698,O02698,P0460,2025-02-28,Wrong Item,6,S033
R02699,O02699,P0179,2025-02-17,Damaged,9,S017
R02700,O02700,P0421,2025-02-02,Expired,6,S036
R02701,O02701,P0401,2025-04-06,Defective,3,S039
R02702,O02702,P0186,2025-03-25,Defective,1,S015
R02703,O02703,P0471,2025-04-19,Defective,4,S008
R02704,O02704,P0218,2025-04-12,Changed Mind,4,S022
R02705,O02705,P0413,2025-03-25,Damaged,8,S010
R02706,O02706,P0417,2025-02-18,Changed Mind,7,S038
R02707,O02707,P0316,2025-03-02,Wrong Item,7,S023
R02708,O02708,P0475,2025-04-15,Expired,7,S031
R02709,O02709,P0217,2025-03-29,Changed Mind,2,S039
R02710,O02710,P0120,2025-03-31,Changed Mind,9,S017
R02711,O02711,P0439,2025-02-11,Expired,6,S043
R02712,O02712,P0394,2025-03-18,Defective,2,S008
R02713,O02713,P0175,2025-03-03,Expired,1,S047
R02714,O02714,P0023,2025-02-09,Damaged,1,S033
R02715,O02715,P0213,2025-03-05,Expired,1,S028
R02716,O02716,P0405,2025-03-02,Defective,4,S038
R02717,O02717,P0235,2025-03-31,Expired,4,S022
R02718,O02718,P0013,2025-04-29,Changed Mind,9,S018
R02719,O02719,P0101,2025-04-16,Wrong Item,1,S034
R02720,O02720,P0417,2025-04-03,Changed Mind,3,S038
R02721,O02721,P0024,2025-04-08,Wrong Item,3,S001
R02722,O02722,P0364,2025-03-04,Expired,8,S004
R02723,O02723,P0011,2025-02-03,Damaged,2,S035
R02724,O02724,P0273,2025-02-20,Expired,6,S002
R02725,O02725,P0452,2025-04-05,Defective,4,S046
R02726,O02726,P0431,2025-03-05,Expired,6,S012
R02727,O02727,P0281,2025-04-13,Wrong Item,5,S030
R02728,O02728,P0094,2025-04-07,Changed Mind,9,S002
R02729,O02729,P0201,2025-02-06,Damaged,9,S047
R02730,O02730,P0021,2025-03-13,Expired,1,S045
R02731,O02731,P0340,2025-03-11,Expired,3,S014
R02732,O02732,P0467,2025-02-16,Changed Mind,1,S048
R02733,O02733,P0211,2025-03-11,Damaged,6,S025
R02734,O02734,P0140,2025-04-22,Expired,3,S040
R02735,O02735,P0293,2025-03-05,Expired,1,S004
R02736,O02736,P0298,2025-03-07,Wrong Item,6,S049
R02737,O02737,P0401,2025-04-17,Wrong Item,5,S039
R02738,O02738,P0101,2025-04-13,Defective,8,S034
R02739,O02739,P0304,2025-03-26,Changed Mind,2,S038
R02740,O02740,P0359,2025-04-11,Damaged,8,S037
R02741,O02741,P0028,2025-02-22,Expired,5,S049
R02742,O02742,P0041,2025-03-14,Expired,8,S001
R02743,O02743,P0355,2025-04-14,Defective,4,S014
R02744,O02744,P0303,2025-02-05,Expired,4,S014
R02745,O02745,P0496,2025-02-03,Changed Mind,4,S047
R02746,O02746,P0146,2025-02-25,Defective,6,S027
R02747,O02747,P0256,2025-02-11,Changed Mind,4,S006
R02748,O02748,P0462,2025-03-04,Defective,9,S040
R02749,O02749,P0227,2025-04-22,Expired,9,S010
R02750,O02750,P0236,2025-02-16,Defective,3,S034
R02751,O02751,P0361,2025-02-08,Wrong Item,7,S019
R02752,O02752,P0380,2025-04-27,Damaged,5,S033
R02753,O02753,P0455,2025-05-01,Expired,9,S026
R02754,O02754,P0489,2025-03-04,Damaged,2,S046
R02755,O02755,P0013,2025-05-01,Expired,3,S018
R02756,O02756,P0210,2025-04-23,Damaged,5,S015
R02757,O02757,P0229,2025-04-06,Wrong Item,5,S041
R02758,O02758,P0397,2025-03-12,Damaged,7,S047
R02759,O02759,P0100,2025-04-01,Defective,8,S050
R02760,O02760,P0031,2025-03-28,Damaged,8,S026
R02761,O02761,P0386,2025-03-13,Expired,1,S014
R02762,O02762,P0016,2025-02-06,Changed Mind,1,S025
R02763,O02763,P0137,2025-03-03,Damaged,3,S016
R02764,O02764,P0329,2025-04-30,Damaged,1,S011
R02765,O02765,P0166,2025-03-10,Damaged,1,S049
R02766,O02766,P0459,2025-03-23,Expired,8,S025
R02767,O02767,P0310,2025-04-26,Damaged,1,S003
R02768,O02768,P0440,2025-03-22,Expired,9,S027
R02769,O02769,P0470,2025-04-02,Expired,2,S037
R02770,O02770,P0481,2025-02-28,Changed Mind,9,S022
R02771,O02771,P0100,2025-02-10,Defective,7,S050
R02772,O02772,P0109,2025-03-09,Expired,9,S024
R02773,O02773,P0343,2025-03-23,Wrong Item,3,S034
R02774,O02774,P0173,2025-03-18,Damaged,1,S047
R02775,O02775,P0237,2025-02-06,Wrong Item,1,S047
R02776,O02776,P0162,2025-02-02,Damaged,6,S012
R02777,O02777,P0393,2025-02-09,Changed Mind,7,S007
R02778,O02778,P0216,2025-04-17,Expired,9,S017
R02779,O02779,P0264,2025-03-30,Defective,6,S009
R02780,O02780,P0263,2025-03-17,Expired,5,S024
R02781,O02781,P0292,2025-02-10,Damaged,2,S026
R02782,O02782,P0274,2025-02-20,Defective,2,S020
R02783,O02783,P0003,2025-03-31,Expired,8,S033
R02784,O02784,P0028,2025-04-30,Defective,1,S049
R02785,O02785,P0326,2025-03-16,Damaged,8,S009
R02786,O02786,P0492,2025-02-12,Changed Mind,7,S001
R02787,O02787,P0428,2025-04-13,Changed Mind,7,S029
R02788,O02788,P0149,2025-03-16,Expired,5,S050
R02789,O02789,P0028,2025-04-23,Wrong Item,3,S049
R02790,O02790,P0488,2025-02-25,Damaged,7,S026
R02791,O02791,P0310,2025-03-31,Expired,7,S003
R02792,O02792,P0438,2025-03-08,Expired,7,S026
R02793,O02793,P0065,2025-03-07,Changed Mind,2,S013
R02794,O02794,P0356,2025-03-08,Defective,3,S030
R02795,O02795,P0021,2025-02-18,Damaged,3,S045
R02796,O02796,P0252,2025-02-06,Defective,4,S033
R02797,O02797,P0235,2025-03-13,Damaged,9,S022
R02798,O02798,P0227,2025-02-25,Wrong Item,1,S010
R02799,O02799,P0013,2025-04-18,Changed Mind,7,S018
R02800,O02800,P0313,2025-03-24,Wrong Item,7,S050
R02801,O02801,P0049,2025-02-15,Expired,4,S005
R02802,O02802,P0118,2025-04-05,Changed Mind,1,S017
R02803,O02803,P0054,2025-02-10,Expired,3,S037
R02804,O02804,P0138,2025-04-03,Wrong Item,5,S008
R02805,O02805,P0053,2025-04-15,Damaged,2,S037
R02806,O02806,P0044,2025-03-11,Expired,7,S006
R02807,O02807,P0303,2025-04-11,Defective,7,S014
R02808,O02808,P0053,2025-02-22,Damaged,5,S037
R02809,O02809,P0074,2025-02-07,Damaged,6,S008
R02810,O02810,P0046,2025-03-08,Wrong Item,1,S017
R02811,O02811,P0013,2025-03-21,Wrong Item,4,S018
R02812,O02812,P0165,2025-04-29,Changed Mind,4,S034
R02813,O02813,P0102,2025-04-04,Changed Mind,8,S018
R02814,O02814,P0280,2025-04-27,Defective,2,S049
R02815,O02815,P0258,2025-03-25,Damaged,1,S004
R02816,O02816,P0470,2025-02-23,Defective,7,S037
R02817,O02817,P0337,2025-02-28,Defective,6,S005
R02818,O02818,P0356,2025-03-09,Wrong Item,5,S030
R02819,O02819,P0398,2025-04-19,Defective,8,S029
R02820,O02820,P0138,2025-02-05,Defective,2,S008
R02821,O02821,P0163,2025-03-25,Expired,2,S026
R02822,O02822,P0409,2025-03-20,Changed Mind,9,S033
R02823,O02823,P0387,2025-03-25,Changed Mind,1,S040
R02824,O02824,P0111,2025-05-01,Damaged,6,S030
R02825,O02825,P0102,2025-02-15,Changed Mind,3,S018
R02826,O02826,P0017,2025-04-28,Damaged,5,S002
R02827,O02827,P0268,2025-03-14,Expired,8,S037
R02828,O02828,P0182,2025-04-28,Changed Mind,7,S001
R02829,O02829,P0372,2025-02-17,Expired,4,S039
R02830,O02830,P0024,2025-02-21,Changed Mind,8,S001
R02831,O02831,P0029,2025-02-19,Changed Mind,2,S011
R02832,O02832,P0171,2025-02-05,Expired,7,S009
R02833,O02833,P0409,2025-02-09,Defective,5,S033
R02834,O02834,P0228,2025-04-04,Defective,6,S003
R02835,O02835,P0378,2025-02-20,Defective,3,S023
R02836,O02836,P0188,2025-04-17,Defective,7,S022
R02837,O02837,P0346,2025-02-15,Changed Mind,7,S035
R02838,O02838,P0230,2025-03-27,Wrong Item,2,S045
R02839,O02839,P0321,2025-03-02,Expired,1,S040
R02840,O02840,P0340,2025-04-08,Wrong Item,2,S014
R02841,O02841,P0119,2025-04-15,Wrong Item,8,S010
R02842,O02842,P0156,2025-02-09,Damaged,3,S022
R02843,O02843,P0272,2025-03-24,Defective,4,S006
R02844,O02844,P0175,2025-03-23,Changed Mind,8,S047
R02845,O02845,P0465,2025-04-20,Defective,3,S044
R02846,O02846,P0104,2025-03-20,Defective,6,S015
R02847,O02847,P0092,2025-04-25,Wrong Item,2,S021
R02848,O02848,P0186,2025-02-03,Damaged,3,S015
R02849,O02849,P0460,2025-04-06,Defective,1,S033
R02850,O02850,P0283,2025-03-26,Expired,9,S002
R02851,O02851,P0181,2025-04-13,Expired,4,S036
R02852,O02852,P0170,2025-02-12,Defective,6,S027
R02853,O02853,P0187,2025-02-15,Wrong Item,7,S047
R02854,O02854,P0175,2025-03-24,Wrong Item,2,S047
R02855,O02855,P0222,2025-03-26,Changed Mind,8,S017
R02856,O02856,P0233,2025-04-29,Damaged,9,S036
R02857,O02857,P0162,2025-02-11,Wrong Item,2,S012
R02858,O02858,P0421,2025-02-11,Changed Mind,5,S036
R02859,O02859,P0134,2025-04-13,Expired,2,S016
R02860,O02860,P0391,2025-04-13,Expired,5,S006
R02861,O02861,P0480,2025-04-21,Expired,7,S041
R02862,O02862,P0224,2025-04-22,Defective,6,S020
R02863,O02863,P0153,2025-04-22,Damaged,4,S018
R02864,O02864,P0033,2025-02-25,Changed Mind,2,S022
R02865,O02865,P0055,2025-04-01,Damaged,7,S010
R02866,O02866,P0442,2025-03-25,Defective,9,S020
R02867,O02867,P0007,2025-03-16,Changed Mind,1,S048
R02868,O02868,P0244,2025-02-17,Changed Mind,3,S041
R02869,O02869,P0313,2025-03-10,Wrong Item,7,S050
R02870,O02870,P0126,2025-03-29,Damaged,9,S002
R02871,O02871,P0012,2025-04-04,Damaged,5,S006
R02872,O02872,P0016,2025-03-10,Wrong Item,7,S025
R02873,O02873,P0208,2025-03-09,Expired,7,S038
R02874,O02874,P0043,2025-04-22,Defective,4,S048
R02875,O02875,P0373,2025-04-05,Damaged,5,S040
R02876,O02876,P0484,2025-02-06,Wrong Item,2,S001
R02877,O02877,P0461,2025-03-16,Changed Mind,8,S047
R02878,O02878,P0135,2025-02-26,Wrong Item,1,S031
R02879,O02879,P0228,2025-03-07,Expired,2,S003
R02880,O02880,P0111,2025-03-04,Defective,3,S030
R02881,O02881,P0307,2025-04-14,Expired,7,S036
R02882,O02882,P0457,2025-03-01,Changed Mind,6,S040
R02883,O02883,P0160,2025-04-18,Changed Mind,7,S005
R02884,O02884,P0331,2025-04-20,Changed Mind,5,S024
R02885,O02885,P0264,2025-04-04,Changed Mind,4,S009
R02886,O02886,P0225,2025-04-30,Wrong Item,7,S025
R02887,O02887,P0471,2025-02-22,Changed Mind,3,S008
R02888,O02888,P0217,2025-03-01,Changed Mind,7,S039
R02889,O02889,P0456,2025-04-09,Wrong Item,2,S013
R02890,O02890,P0045,2025-04-12,Changed Mind,8,S028
R02891,O02891,P0214,2025-03-02,Expired,6,S010
R02892,O02892,P0059,2025-04-08,Expired,3,S021
R02893,O02893,P0132,2025-03-28,Damaged,3,S047
R02894,O02894,P0104,2025-02-10,Expired,5,S015
R02895,O02895,P0195,2025-03-13,Defective,3,S002
R02896,O02896,P0413,2025-04-25,Defective,6,S010
R02897,O02897,P0489,2025-03-10,Defective,2,S046
R02898,O02898,P0157,2025-03-17,Wrong Item,8,S021
R02899,O02899,P0098,2025-03-20,Expired,9,S034
R02900,O02900,P0226,2025-03-07,Defective,7,S004
R02901,O02901,P0412,2025-02-07,Damaged,3,S002
R02902,O02902,P0205,2025-04-14,Wrong Item,4,S047
R02903,O02903,P0079,2025-02-07,Damaged,2,S050
R02904,O02904,P0124,2025-04-06,Expired,9,S034
R02905,O02905,P0471,2025-03-10,Changed Mind,5,S008
R02906,O02906,P0428,2025-04-13,Damaged,2,S029
R02907,O02907,P0218,2025-03-21,Changed Mind,6,S022
R02908,O02908,P0004,2025-03-25,Wrong Item,7,S020
R02909,O02909,P0090,2025-02-17,Damaged,2,S015
R02910,O02910,P0104,2025-04-21,Damaged,1,S015
R02911,O02911,P0393,2025-02-20,Wrong Item,7,S007
R02912,O02912,P0119,2025-02-07,Wrong Item,1,S010
R02913,O02913,P0133,2025-02-04,Defective,3,S023
R02914,O02914,P0312,2025-02-06,Expired,4,S006
R02915,O02915,P0096,2025-03-06,Damaged,2,S039
R02916,O02916,P0468,2025-02-19,Damaged,7,S004
R02917,O02917,P0434,2025-03-07,Wrong Item,5,S027
R02918,O02918,P0331,2025-03-15,Wrong Item,1,S024
R02919,O02919,P0143,2025-03-09,Expired,8,S003
R02920,O02920,P0288,2025-04-26,Wrong Item,7,S045
R02921,O02921,P0028,2025-04-04,Changed Mind,4,S049
R02922,O02922,P0278,2025-02-23,Changed Mind,2,S015
R02923,O02923,P0233,2025-03-17,Changed Mind,7,S036
R02924,O02924,P0017,2025-03-14,Changed Mind,2,S002
R02925,O02925,P0059,2025-04-29,Expired,6,S021
R02926,O02926,P0090,2025-03-16,Damaged,1,S015
R02927,O02927,P0492,2025-03-23,Changed Mind,7,S001
R02928,O02928,P0199,2025-03-04,Wrong Item,7,S007
R02929,O02929,P0362,2025-04-18,Changed Mind,4,S014
R02930,O02930,P0441,2025-02-25,Expired,4,S005
R02931,O02931,P0026,2025-04-17,Wrong Item,5,S032
R02932,O02932,P0025,2025-02-10,Changed Mind,2,S018
R02933,O02933,P0394,2025-02-04,Damaged,9,S008
R02934,O02934,P0301,2025-02-06,Wrong Item,4,S001
R02935,O02935,P0339,2025-04-19,Wrong Item,9,S050
R02936,O02936,P0267,2025-04-13,Damaged,3,S040
R02937,O02937,P0461,2025-02-21,Wrong Item,9,S047
R02938,O02938,P0181,2025-02-21,Changed Mind,1,S036
R02939,O02939,P0456,2025-02-22,Wrong Item,7,S013
R02940,O02940,P0360,2025-02-20,Changed Mind,4,S005
R02941,O02941,P0068,2025-04-01,Damaged,7,S049
R02942,O02942,P0495,2025-03-20,Defective,6,S021
R02943,O02943,P0351,2025-04-20,Damaged,4,S008
R02944,O02944,P0412,2025-04-30,Changed Mind,4,S002
R02945,O02945,P0459,2025-04-04,Expired,8,S025
R02946,O02946,P0491,2025-03-16,Damaged,7,S023
R02947,O02947,P0321,2025-02-13,Expired,4,S040
R02948,O02948,P0049,2025-02-17,Expired,6,S005
R02949,O02949,P0175,2025-04-15,Changed Mind,6,S047
R02950,O02950,P0052,2025-02-22,Changed Mind,1,S023
R02951,O02951,P0102,2025-03-28,Defective,2,S018
R02952,O02952,P0216,2025-04-27,Wrong Item,4,S017
R02953,O02953,P0438,2025-04-07,Damaged,6,S026
R02954,O02954,P0188,2025-04-06,Changed Mind,6,S022
R02955,O02955,P0057,2025-02-26,Damaged,1,S019
R02956,O02956,P0047,2025-04-23,Expired,8,S005
R02957,O02957,P0159,2025-04-19,Wrong Item,2,S001
R02958,O02958,P0489,2025-03-15,Defective,5,S046
R02959,O02959,P0174,2025-02-21,Damaged,4,S022
R02960,O02960,P0242,2025-03-01,Wrong Item,5,S019
R02961,O02961,P0282,2025-03-20,Defective,5,S038
R02962,O02962,P0241,2025-03-30,Damaged,8,S044
R02963,O02963,P0370,2025-03-26,Wrong Item,7,S040
R02964,O02964,P0005,2025-02-02,Changed Mind,9,S013
R02965,O02965,P0084,2025-05-02,Damaged,1,S030
R02966,O02966,P0308,2025-04-29,Wrong Item,6,S013
R02967,O02967,P0361,2025-04-18,Defective,6,S019
R02968,O02968,P0459,2025-03-24,Wrong Item,2,S025
R02969,O02969,P0248,2025-03-27,Changed Mind,8,S034
R02970,O02970,P0054,2025-02-27,Damaged,6,S037
R02971,O02971,P0161,2025-04-04,Damaged,9,S041
R02972,O02972,P0434,2025-03-17,Damaged,5,S027
R02973,O02973,P0422,2025-03-04,Changed Mind,7,S045
R02974,O02974,P0411,2025-02-26,Defective,6,S022
R02975,O02975,P0226,2025-03-03,Damaged,5,S004
R02976,O02976,P0015,2025-02-26,Defective,6,S047
R02977,O02977,P0224,2025-04-02,Wrong Item,4,S020
R02978,O02978,P0061,2025-04-28,Defective,3,S009
R02979,O02979,P0122,2025-04-01,Defective,1,S024
R02980,O02980,P0277,2025-02-18,Damaged,1,S004
R02981,O02981,P0046,2025-03-20,Expired,6,S017
R02982,O02982,P0453,2025-02-23,Expired,9,S043
R02983,O02983,P0390,2025-02-07,Changed Mind,8,S006
R02984,O02984,P0294,2025-04-20,Changed Mind,2,S019
R02985,O02985,P0062,2025-04-15,Expired,9,S046
R02986,O02986,P0086,2025-03-10,Wrong Item,8,S017
R02987,O02987,P0446,2025-03-02,Damaged,9,S038
R02988,O02988,P0210,2025-02-14,Damaged,4,S015
R02989,O02989,P0078,2025-02-04,Wrong Item,9,S003
R02990,O02990,P0202,2025-03-18,Wrong Item,2,S023
R02991,O02991,P0302,2025-02-28,Expired,1,S026
R02992,O02992,P0397,2025-04-24,Changed Mind,9,S047
R02993,O02993,P0223,2025-03-10,Wrong Item,8,S013
R02994,O02994,P0222,2025-04-09,Changed Mind,7,S017
R02995,O02995,P0003,2025-03-26,Defective,8,S033
R02996,O02996,P0478,2025-05-02,Damaged,1,S014
R02997,O02997,P0006,2025-04-16,Expired,9,S028
R02998,O02998,P0093,2025-03-04,Damaged,9,S014
R02999,O02999,P0008,2025-04-07,Expired,9,S029
R03000,O03000,P0428,2025-04-04,Defective,6,S029
R03001,O03001,P0493,2025-03-31,Damaged,4,S040
R03002,O03002,P0235,2025-03-16,Defective,2,S022
R03003,O03003,P0108,2025-04-27,Expired,4,S033
R03004,O03004,P0161,2025-03-06,Wrong Item,7,S041
R03005,O03005,P0209,2025-03-01,Damaged,1,S035
R03006,O03006,P0240,2025-02-17,Defective,9,S049
R03007,O03007,P0331,2025-04-02,Damaged,3,S024
R03008,O03008,P0333,2025-03-24,Damaged,4,S035
R03009,O03009,P0050,2025-02-28,Damaged,5,S038
R03010,O03010,P0011,2025-03-16,Changed Mind,3,S035
R03011,O03011,P0351,2025-04-09,Defective,4,S008
R03012,O03012,P0156,2025-04-08,Defective,5,S022
R03013,O03013,P0492,2025-03-24,Damaged,1,S001
R03014,O03014,P0070,2025-04-25,Wrong Item,9,S032
R03015,O03015,P0169,2025-04-28,Damaged,4,S045
R03016,O03016,P0272,2025-04-23,Changed Mind,9,S006
R03017,O03017,P0068,2025-04-01,Expired,4,S049
R03018,O03018,P0355,2025-02-22,Changed Mind,1,S014
R03019,O03019,P0252,2025-02-22,Wrong Item,5,S033
R03020,O03020,P0048,2025-04-21,Damaged,9,S031
R03021,O03021,P0184,2025-03-11,Defective,3,S049
R03022,O03022,P0320,2025-04-22,Damaged,5,S013
R03023,O03023,P0187,2025-03-07,Wrong Item,3,S047
R03024,O03024,P0090,2025-03-26,Defective,3,S015
R03025,O03025,P0446,2025-03-15,Changed Mind,1,S038
R03026,O03026,P0332,2025-02-12,Expired,2,S038
R03027,O03027,P0139,2025-02-06,Expired,2,S004
R03028,O03028,P0357,2025-03-31,Damaged,9,S035
R03029,O03029,P0089,2025-03-26,Changed Mind,7,S023
R03030,O03030,P0274,2025-03-29,Wrong Item,8,S020
R03031,O03031,P0019,2025-03-16,Expired,2,S030
R03032,O03032,P0471,2025-02-19,Changed Mind,9,S008
R03033,O03033,P0311,2025-02-12,Damaged,3,S033
R03034,O03034,P0358,2025-04-04,Defective,2,S021
R03035,O03035,P0374,2025-03-21,Damaged,1,S014
R03036,O03036,P0466,2025-03-11,Damaged,9,S036
R03037,O03037,P0154,2025-04-21,Changed Mind,8,S028
R03038,O03038,P0390,2025-02-15,Expired,4,S006
R03039,O03039,P0260,2025-05-02,Changed Mind,7,S011
R03040,O03040,P0108,2025-03-04,Defective,3,S033
R03041,O03041,P0371,2025-05-01,Changed Mind,3,S008
R03042,O03042,P0285,2025-04-23,Wrong Item,4,S011
R03043,O03043,P0059,2025-05-01,Damaged,2,S021
R03044,O03044,P0125,2025-02-14,Expired,4,S006
R03045,O03045,P0354,2025-04-20,Defective,3,S037
R03046,O03046,P0273,2025-02-18,Damaged,8,S002
R03047,O03047,P0107,2025-02-09,Changed Mind,2,S038
R03048,O03048,P0299,2025-03-03,Wrong Item,9,S012
R03049,O03049,P0245,2025-05-01,Changed Mind,3,S037
R03050,O03050,P0336,2025-03-02,Damaged,4,S049
R03051,O03051,P0450,2025-02-07,Defective,3,S047
R03052,O03052,P0418,2025-03-14,Expired,3,S013
R03053,O03053,P0247,2025-02-20,Damaged,8,S026
R03054,O03054,P0008,2025-04-12,Defective,8,S029
R03055,O03055,P0141,2025-03-25,Damaged,6,S004
R03056,O03056,P0362,2025-02-16,Wrong Item,4,S014
R03057,O03057,P0008,2025-04-13,Changed Mind,1,S029
R03058,O03058,P0478,2025-04-13,Expired,4,S014
R03059,O03059,P0352,2025-02-13,Defective,8,S011
R03060,O03060,P0484,2025-03-13,Expired,6,S001
R03061,O03061,P0495,2025-03-12,Expired,2,S021
R03062,O03062,P0094,2025-03-12,Expired,3,S002
R03063,O03063,P0321,2025-03-16,Defective,7,S040
R03064,O03064,P0427,2025-02-02,Defective,4,S005
R03065,O03065,P0039,2025-03-22,Expired,4,S041
R03066,O03066,P0081,2025-04-08,Changed Mind,5,S001
R03067,O03067,P0187,2025-04-28,Damaged,8,S047
R03068,O03068,P0084,2025-04-23,Expired,7,S030
R03069,O03069,P0088,2025-04-11,Wrong Item,9,S047
R03070,O03070,P0242,2025-03-21,Expired,5,S019
R03071,O03071,P0342,2025-02-03,Defective,1,S009
R03072,O03072,P0093,2025-02-02,Damaged,4,S014
R03073,O03073,P0086,2025-04-09,Wrong Item,6,S017
R03074,O03074,P0044,2025-02-22,Damaged,6,S006
R03075,O03075,P0137,2025-04-21,Damaged,9,S016
R03076,O03076,P0421,2025-03-02,Wrong Item,5,S036
R03077,O03077,P0074,2025-02-11,Expired,5,S008
R03078,O03078,P0036,2025-03-19,Expired,6,S013
R03079,O03079,P0101,2025-03-01,Expired,6,S034
R03080,O03080,P0476,2025-02-07,Changed Mind,3,S009
R03081,O03081,P0156,2025-02-06,Expired,6,S022
R03082,O03082,P0426,2025-04-28,Wrong Item,8,S008
R03083,O03083,P0255,2025-03-15,Changed Mind,6,S006
R03084,O03084,P0171,2025-03-20,Expired,5,S009
R03085,O03085,P0469,2025-03-21,Changed Mind,3,S005
R03086,O03086,P0216,2025-03-13,Wrong Item,1,S017
R03087,O03087,P0170,2025-04-04,Expired,5,S027
R03088,O03088,P0252,2025-02-14,Defective,6,S033
R03089,O03089,P0360,2025-05-02,Wrong Item,6,S005
R03090,O03090,P0322,2025-03-18,Damaged,6,S002
R03091,O03091,P0055,2025-04-10,Damaged,3,S010
R03092,O03092,P0456,2025-02-16,Wrong Item,4,S013
R03093,O03093,P0432,2025-04-24,Damaged,3,S045
R03094,O03094,P0091,2025-04-16,Wrong Item,2,S037
R03095,O03095,P0278,2025-02-03,Defective,8,S015
R03096,O03096,P0101,2025-02-22,Wrong Item,7,S034
R03097,O03097,P0155,2025-05-01,Expired,8,S042
R03098,O03098,P0377,2025-02-21,Expired,6,S033
R03099,O03099,P0349,2025-02-03,Changed Mind,7,S022
R03100,O03100,P0451,2025-03-19,Damaged,1,S026
R03101,O03101,P0364,2025-02-13,Damaged,5,S004
R03102,O03102,P0141,2025-04-06,Wrong Item,4,S004
R03103,O03103,P0173,2025-04-14,Damaged,3,S047
R03104,O03104,P0010,2025-03-07,Expired,2,S046
R03105,O03105,P0228,2025-03-31,Defective,9,S003
R03106,O03106,P0265,2025-04-12,Wrong Item,8,S003
R03107,O03107,P0438,2025-03-30,Damaged,2,S026
R03108,O03108,P0248,2025-03-27,Expired,6,S034
R03109,O03109,P0247,2025-02-06,Changed Mind,3,S026
R03110,O03110,P0155,2025-02-11,Damaged,3,S042
R03111,O03111,P0034,2025-04-18,Defective,5,S027
R03112,O03112,P0499,2025-02-06,Defective,7,S010
R03113,O03113,P0129,2025-02-12,Damaged,7,S043
R03114,O03114,P0160,2025-03-13,Damaged,1,S005
R03115,O03115,P0089,2025-02-13,Expired,7,S023
R03116,O03116,P0093,2025-02-24,Damaged,7,S014
R03117,O03117,P0327,2025-04-06,Changed Mind,6,S017
R03118,O03118,P0241,2025-02-20,Expired,6,S044
R03119,O03119,P0323,2025-04-04,Wrong Item,2,S020
R03120,O03120,P0468,2025-02-02,Changed Mind,3,S004
R03121,O03121,P0404,2025-03-11,Expired,3,S029
R03122,O03122,P0117,2025-02-11,Expired,3,S010
R03123,O03123,P0094,2025-03-20,Defective,2,S002
R03124,O03124,P0163,2025-03-30,Expired,9,S026
R03125,O03125,P0099,2025-04-06,Changed Mind,6,S038
R03126,O03126,P0113,2025-03-11,Damaged,2,S017
R03127,O03127,P0359,2025-04-23,Changed Mind,3,S037
R03128,O03128,P0091,2025-03-20,Wrong Item,6,S037
R03129,O03129,P0346,2025-03-29,Expired,4,S035
R03130,O03130,P0206,2025-02-27,Expired,7,S045
R03131,O03131,P0017,2025-04-13,Expired,6,S002
R03132,O03132,P0274,2025-03-18,Expired,6,S020
R03133,O03133,P0173,2025-03-28,Defective,3,S047
R03134,O03134,P0116,2025-04-13,Defective,8,S004
R03135,O03135,P0349,2025-04-17,Damaged,9,S022
R03136,O03136,P0468,2025-04-30,Expired,6,S004
R03137,O03137,P0181,2025-03-06,Wrong Item,2,S036
R03138,O03138,P0091,2025-03-10,Damaged,1,S037
R03139,O03139,P0082,2025-02-16,Expired,3,S044
R03140,O03140,P0324,2025-03-23,Defective,3,S001
R03141,O03141,P0449,2025-04-24,Wrong Item,8,S023
R03142,O03142,P0114,2025-04-04,Damaged,5,S005
R03143,O03143,P0257,2025-03-17,Wrong Item,1,S048
R03144,O03144,P0058,2025-02-23,Expired,4,S017
R03145,O03145,P0154,2025-02-03,Changed Mind,7,S028
R03146,O03146,P0365,2025-02-10,Wrong Item,5,S025
R03147,O03147,P0404,2025-02-11,Wrong Item,6,S029
R03148,O03148,P0116,2025-03-25,Defective,4,S004
R03149,O03149,P0343,2025-03-18,Expired,2,S034
R03150,O03150,P0266,2025-04-28,Wrong Item,9,S031
R03151,O03151,P0315,2025-04-13,Expired,2,S005
R03152,O03152,P0203,2025-02-08,Defective,2,S046
R03153,O03153,P0041,2025-04-08,Expired,2,S001
R03154,O03154,P0105,2025-04-24,Defective,1,S027
R03155,O03155,P0389,2025-03-31,Defective,3,S039
R03156,O03156,P0378,2025-03-15,Damaged,6,S023
R03157,O03157,P0193,2025-04-30,Expired,7,S014
R03158,O03158,P0401,2025-02-25,Changed Mind,1,S039
R03159,O03159,P0278,2025-02-06,Damaged,5,S015
R03160,O03160,P0354,2025-04-16,Defective,5,S037
